pitcher_name,pitcher_lefty,fastball_rate,sinker_rate,slider_rate,changeup_rate,knuckle_curve_rate,curveball_rate,cutter_rate,splitter_rate,other_rate
John Means,True,0.4222222222222222,0.0,0.1259259259259259,0.3111111111111111,0.0,0.1407407407407407,0.0,0.0,0.0
John Schreiber,False,0.292156862745098,0.2558823529411764,0.3774509803921568,0.0745098039215686,0.0,0.0,0.0,0.0,0.0
Johnny Cueto,False,0.1933445661331087,0.2367312552653749,0.1647009267059814,0.2013479359730413,0.0,0.006318449873631,0.1967144060657119,0.0,0.0008424599831508
Jon Gray,False,0.5060709082078679,0.0,0.3603691112190383,0.0927634774162214,0.0,0.0407965031568722,0.0,0.0,0.0
Jonathan Heasley,False,0.4579929988331389,0.0326721120186697,0.1271878646441073,0.2088681446907818,0.0,0.1732788798133022,0.0,0.0,0.0
Jonathan Hernandez,False,0.011472275334608,0.4110898661567878,0.3537284894837476,0.2007648183556405,0.0,0.0,0.0,0.0,0.022944550669216
Jonathan Loaisiga,False,0.0196335078534031,0.6269633507853403,0.0,0.1479057591623036,0.0,0.200261780104712,0.0,0.0,0.0052356020942408
Jordan Hicks,False,0.005708848715509,0.6517602283539486,0.3158896289248334,0.0266412940057088,0.0,0.0,0.0,0.0,0.0
Jordan Lyles,False,0.3176037483266399,0.1746987951807229,0.2389558232931727,0.10809906291834,0.0,0.1338688085676037,0.0267737617135207,0.0,0.0
Jordan Montgomery,True,0.1701657458563535,0.34548802946593,0.0,0.2217311233885819,0.0,0.2224677716390423,0.040147329650092,0.0,0.0
Jordan Romano,False,0.4716417910447761,0.0029850746268656,0.5094527363184079,0.0,0.0,0.0,0.0,0.0,0.0159203980099502
Jordan Weems,False,0.6347222222222222,0.0,0.2347222222222222,0.0944444444444444,0.0,0.0305555555555555,0.0,0.0,0.0055555555555555
Jorge Lopez,False,0.0440304826418289,0.4961896697713802,0.1049957662997459,0.1532599491955969,0.1845893310753598,0.0,0.0,0.0,0.016934801016088
Jose Alvarado,True,0.0134529147982062,0.5381165919282511,0.0,0.0,0.0,0.0123318385650224,0.4237668161434977,0.0,0.0123318385650224
Jose Alvarez,True,0.03971119133574,0.5018050541516246,0.0974729241877256,0.3465703971119133,0.0,0.0,0.0,0.0,0.0144404332129963
Jose Berrios,False,0.2806083650190114,0.2585551330798479,0.0,0.1528517110266159,0.0,0.3079847908745247,0.0,0.0,0.0
Jose Cisnero,False,0.3581395348837209,0.3232558139534883,0.2581395348837209,0.0604651162790697,0.0,0.0,0.0,0.0,0.0
Jose Cuas,False,0.0,0.6152737752161384,0.3645533141210375,0.0115273775216138,0.0,0.0,0.0,0.0,0.0086455331412103
Jose Leclerc,False,0.3643312101910828,0.0,0.3554140127388535,0.2203821656050955,0.0,0.0,0.0598726114649681,0.0,0.0
Jose Marte,False,0.4113207547169811,0.0943396226415094,0.0075471698113207,0.0037735849056603,0.0,0.0,0.4830188679245283,0.0,0.0
Jose Quijada,True,0.8302687411598303,0.0,0.041018387553041,0.106082036775106,0.0,0.0,0.0,0.0,0.0226308345120226
Jose Quintana,True,0.3596041055718475,0.1634897360703812,0.0,0.1946480938416422,0.0,0.2807917888563049,0.0,0.0,0.001466275659824
Jose Ruiz,False,0.4753363228699551,0.0035874439461883,0.0,0.2269058295964125,0.0,0.2941704035874439,0.0,0.0,0.0
Jose Suarez,True,0.3405918481295366,0.0831937465103294,0.1998883305415968,0.2428810720268006,0.0,0.1289782244556113,0.0,0.0,0.004466778336125
Jose Urena,False,0.0733662145499383,0.5197287299630087,0.2441430332922318,0.1627620221948212,0.0,0.0,0.0,0.0,0.0
Jose Urquidy,False,0.5272727272727272,0.0,0.1352272727272727,0.1484848484848485,0.0,0.140530303030303,0.0484848484848484,0.0,0.0
Josh Fleming,True,0.0015015015015015,0.5435435435435435,0.0,0.1891891891891892,0.0,0.1081081081081081,0.1516516516516516,0.0,0.006006006006006
Josh Hader,True,0.0,0.694591728525981,0.2831389183457052,0.0222693531283138,0.0,0.0,0.0,0.0,0.0
Josh Rogers,True,0.4176610978520286,0.1312649164677804,0.350835322195704,0.1002386634844868,0.0,0.0,0.0,0.0,0.0
Josh Sborz,False,0.5130023640661938,0.0,0.243498817966903,0.0,0.0,0.2340425531914893,0.0,0.0,0.0094562647754137
Josh Staumont,False,0.5102599179206566,0.1409028727770178,0.0,0.0,0.0,0.3488372093023256,0.0,0.0,0.0
Josh Winckowski,False,0.1286549707602339,0.3826232247284878,0.2857142857142857,0.0977443609022556,0.0,0.0,0.1027568922305764,0.0,0.0025062656641604
Josh Winder,False,0.4039497307001795,0.0,0.3330341113105924,0.1418312387791741,0.0,0.1211849192100538,0.0,0.0,0.0
Josiah Gray,False,0.3920738745671412,0.0365525202000769,0.2943439784532513,0.0280877260484801,0.0,0.2481723739899961,0.0,0.0,0.0007695267410542
Jovani Moran,True,0.5104166666666666,0.0,0.0342261904761904,0.4553571428571428,0.0,0.0,0.0,0.0,0.0
Juan Minaya,False,0.4770114942528735,0.0,0.1551724137931034,0.367816091954023,0.0,0.0,0.0,0.0,0.0
Julian Merryweather,False,0.5106888361045131,0.0,0.33729216152019,0.0950118764845605,0.0,0.0475059382422802,0.0,0.0,0.009501187648456
Julio Urias,True,0.477116704805492,0.015255530129672,0.0,0.1746758199847444,0.0,0.3329519450800915,0.0,0.0,0.0
Junior Fernandez,False,0.1261261261261261,0.4204204204204204,0.3513513513513513,0.1021021021021021,0.0,0.0,0.0,0.0,0.0
Justin Bruihl,True,0.0,0.1518624641833811,0.1948424068767908,0.0,0.0,0.0,0.6303724928366762,0.0,0.0229226361031518
Justin Dunn,False,0.4962962962962963,0.0,0.2407407407407407,0.05,0.0,0.2129629629629629,0.0,0.0,0.0
Justin Grimm,False,0.4115523465703971,0.0,0.3790613718411552,0.0,0.0,0.2093862815884476,0.0,0.0,0.0
Justin Lawrence,False,0.0,0.5530799475753604,0.4469200524246395,0.0,0.0,0.0,0.0,0.0,0.0
Justin Steele,True,0.5684055118110236,0.0762795275590551,0.3095472440944882,0.0182086614173228,0.0,0.0275590551181102,0.0,0.0,0.0
Justin Topa,False,0.0,0.6666666666666666,0.2635658914728682,0.0387596899224806,0.0,0.0,0.0,0.0,0.0310077519379844
Justin Verlander,False,0.5044112006137322,0.0,0.2834675872650556,0.0241657077100115,0.0,0.1879555044112006,0.0,0.0,0.0
Justus Sheffield,True,0.1173184357541899,0.3519553072625698,0.3519553072625698,0.1787709497206704,0.0,0.0,0.0,0.0,0.0
Kaleb Ort,False,0.5884543761638734,0.0018621973929236,0.3277467411545623,0.0670391061452514,0.0,0.0,0.0,0.0,0.0148975791433892
Keegan Akin,True,0.519672131147541,0.0,0.2942622950819672,0.1819672131147541,0.0,0.0040983606557377,0.0,0.0,0.0
Keegan Thompson,False,0.4691160809371672,0.0521831735889243,0.04419595314164,0.0473908413205537,0.0,0.1741214057507987,0.2129925452609158,0.0,0.0
Ken Waldichuk,True,0.5648464163822525,0.0,0.2098976109215017,0.1450511945392491,0.0,0.0802047781569965,0.0,0.0,0.0
Kendall Graveman,False,0.1179290508149568,0.4266538830297219,0.2761265580057526,0.1361457334611697,0.0,0.0354745925215723,0.0,0.0,0.0076701821668264
Kenley Jansen,False,0.0,0.2212301587301587,0.1299603174603174,0.0,0.0,0.0,0.6418650793650794,0.0,0.0069444444444444
Kenny Rosenberg,True,0.4559585492227979,0.0,0.1658031088082901,0.3316062176165803,0.0,0.0466321243523316,0.0,0.0,0.0
Kervin Castro,False,0.6820083682008368,0.0,0.0,0.0,0.0,0.2468619246861924,0.0711297071129707,0.0,0.0
Kevin Gausman,False,0.4879626302551204,0.0,0.1451670858785483,0.0186848724398131,0.0,0.0,0.0,0.3481854114265181,0.0
Kevin Ginkel,False,0.6200417536534447,0.0,0.3778705636743215,0.0020876826722338,0.0,0.0,0.0,0.0,0.0
Kevin Herget,False,0.3243243243243243,0.0,0.0,0.3693693693693693,0.0,0.009009009009009,0.2972972972972973,0.0,0.0
Keynan Middleton,False,0.5041666666666667,0.0,0.325,0.1708333333333333,0.0,0.0,0.0,0.0,0.0
Kirby Snead,True,0.1338383838383838,0.4128787878787879,0.3686868686868687,0.0694444444444444,0.0,0.0,0.0,0.0,0.0151515151515151
Kirby Yates,False,0.5036496350364964,0.0,0.0072992700729927,0.0,0.0,0.0,0.0,0.4890510948905109,0.0
Kirk McCarty,True,0.3806228373702422,0.0017301038062283,0.0346020761245674,0.0761245674740484,0.0,0.1003460207612456,0.3996539792387543,0.0,0.0069204152249134
Kodi Whitley,False,0.4926470588235294,0.0,0.1654411764705882,0.3419117647058823,0.0,0.0,0.0,0.0,0.0
Kohei Arihara,False,0.0333333333333333,0.2461538461538461,0.1435897435897435,0.2076923076923077,0.0,0.0025641025641025,0.2538461538461538,0.1128205128205128,0.0
Kolby Allard,True,0.5247524752475248,0.0,0.0,0.1914191419141914,0.0,0.0528052805280528,0.2178217821782178,0.0,0.0132013201320132
Konnor Pilkington,True,0.6333012512030799,0.0009624639076034,0.0789220404234841,0.2146294513955726,0.0,0.0721847930702598,0.0,0.0,0.0
Kris Bubic,True,0.509399358092618,0.0,0.0,0.2737276478679505,0.0,0.2168729940394314,0.0,0.0,0.0
Kutter Crawford,False,0.38473400154202,0.0,0.0593677717810331,0.0717039321511179,0.0,0.1688511950655358,0.3145720894371627,0.0,0.0007710100231303
Kyle Barraclough,False,0.4820143884892086,0.0,0.4532374100719424,0.0,0.0,0.0,0.0647482014388489,0.0,0.0
Kyle Bradish,False,0.4450577019568489,0.0431510286001003,0.2970396387355745,0.0852985449071751,0.0,0.129453085800301,0.0,0.0,0.0
Kyle Crick,False,0.043010752688172,0.3835125448028674,0.5734767025089605,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Finnegan,False,0.0,0.7837582625118036,0.1208687440982058,0.0,0.0,0.0,0.0,0.0897072710103871,0.0056657223796034
Kyle Freeland,True,0.2324514991181658,0.2208112874779541,0.2253968253968254,0.1393298059964726,0.0,0.182010582010582,0.0,0.0,0.0
Kyle Gibson,False,0.1186564439576487,0.2811244979919678,0.2099306316173786,0.1073384446878422,0.0,0.0657174151150054,0.217232566630157,0.0,0.0
Kyle Hendricks,False,0.2657757980697847,0.3088344469190794,0.0,0.3066072754268745,0.0,0.1187824795842613,0.0,0.0,0.0
Kyle Muller,True,0.4678111587982833,0.0,0.2360515021459227,0.0987124463519313,0.0,0.1974248927038626,0.0,0.0,0.0
Kyle Nelson,True,0.3625632377740304,0.0,0.6357504215851602,0.0,0.0,0.0016863406408094,0.0,0.0,0.0
Kyle Wright,False,0.1935483870967742,0.2391546162402669,0.0715609936967,0.1549870226177234,0.0,0.3407489803485354,0.0,0.0,0.0
Lance Lynn,False,0.4545004945598417,0.1285855588526211,0.0474777448071216,0.0400593471810089,0.0,0.0865479723046488,0.2428288822947576,0.0,0.0
Lance McCullers Jr.,False,0.0,0.2450592885375494,0.2542819499341238,0.1739130434782608,0.2490118577075099,0.0,0.077733860342556,0.0,0.0
Liam Hendriks,False,0.6048472075869337,0.0,0.2887249736564805,0.0,0.0,0.1053740779768177,0.0,0.0,0.0010537407797681
Logan Allen,True,0.3048780487804878,0.048780487804878,0.4390243902439024,0.1158536585365853,0.0,0.0182926829268292,0.073170731707317,0.0,0.0
Logan Gilbert,False,0.5378762818392325,0.0135626860734369,0.2414819715514389,0.0797221303341051,0.1247105524313595,0.0,0.0,0.0,0.0026463777704267
Logan Gillaspie,False,0.4809160305343511,0.0,0.2099236641221374,0.2175572519083969,0.0,0.0916030534351145,0.0,0.0,0.0
Logan Webb,False,0.0322687957418496,0.3293413173652694,0.3266799733865602,0.3117099135063207,0.0,0.0,0.0,0.0,0.0
Lou Trivino,False,0.1800208116545265,0.2944849115504682,0.2362122788761706,0.1061394380853277,0.0,0.0228928199791883,0.1540062434963579,0.0,0.0062434963579604
Louie Varland,False,0.472289156626506,0.0,0.1903614457831325,0.144578313253012,0.0,0.0,0.1831325301204819,0.0,0.0096385542168674
Louis Head,False,0.3989071038251366,0.0,0.5519125683060109,0.0437158469945355,0.0,0.0,0.0,0.0,0.0054644808743169
Lucas Gilbreath,True,0.7314930991217063,0.0,0.2559598494353827,0.0,0.0,0.0,0.001254705144291,0.0112923462986198,0.0
Lucas Giolito,False,0.4762422923467537,0.0,0.2354007979688066,0.2546245919477693,0.0,0.0322814653608995,0.0,0.0,0.0014508523757707
Lucas Luetge,True,0.0,0.0,0.3158447009443861,0.0,0.0,0.1385099685204617,0.5414480587618048,0.0,0.0041972717733473
Lucas Sims,False,0.4263565891472868,0.0,0.2945736434108527,0.0,0.0,0.2790697674418604,0.0,0.0,0.0
Luis Cessa,False,0.2014681892332789,0.2202283849918433,0.3890701468189233,0.1892332789559543,0.0,0.0,0.0,0.0,0.0
Luis Frias,False,0.6235955056179775,0.0,0.3258426966292135,0.0505617977528089,0.0,0.0,0.0,0.0,0.0
Luis Garcia,False,0.4205834683954619,0.0020259319286871,0.0875202593192868,0.0935980551053484,0.0,0.1021069692058346,0.2941653160453809,0.0,0.0
Luis Ortiz,False,0.5781818181818181,0.0,0.3709090909090909,0.0509090909090909,0.0,0.0,0.0,0.0,0.0
Luis Patino,False,0.4333333333333333,0.1333333333333333,0.2948717948717949,0.1282051282051282,0.0,0.0,0.0,0.0,0.0102564102564102
Luis Perdomo,False,0.0,0.5614035087719298,0.2771929824561403,0.0,0.0,0.0,0.0,0.1614035087719298,0.0
Luis Severino,False,0.4777303233679073,0.0109823062843197,0.212934716290421,0.223306894447834,0.0,0.0,0.0726052471018914,0.0,0.0024405125076266
Luke Bard,False,0.3443983402489626,0.0,0.2240663900414937,0.0456431535269709,0.0,0.1991701244813278,0.1867219917012448,0.0,0.0
Luke Farrell,False,0.4842105263157895,0.0,0.3719298245614035,0.0280701754385964,0.0,0.1157894736842105,0.0,0.0,0.0
Luke Weaver,False,0.5963938973647711,0.0069348127600554,0.0970873786407767,0.2593619972260749,0.0,0.029126213592233,0.0110957004160887,0.0,0.0
MacKenzie Gore,True,0.6087649402390438,0.0,0.1569721115537848,0.0533864541832669,0.0,0.1808764940239043,0.0,0.0,0.0
Madison Bumgarner,True,0.3291139240506329,0.0019179133103183,0.0019179133103183,0.1139240506329113,0.0,0.1875719217491369,0.365554276946682,0.0,0.0
Manny Banuelos,True,0.2049861495844875,0.206371191135734,0.2271468144044321,0.0997229916897507,0.0,0.2562326869806094,0.0,0.0,0.0055401662049861
Manuel Rodriguez,False,0.1527093596059113,0.4876847290640394,0.3448275862068966,0.0147783251231527,0.0,0.0,0.0,0.0,0.0
Marco Gonzales,True,0.3641801548205489,0.0,0.0,0.3043631245601689,0.0,0.1340605207600281,0.1952850105559465,0.0,0.0021111893033075
Marcos Diplan,False,0.5163934426229508,0.0,0.1885245901639344,0.1229508196721311,0.0,0.1721311475409836,0.0,0.0,0.0
Marcus Stroman,False,0.0922121356903965,0.4061156235069278,0.2689918776875298,0.0,0.0,0.0014333492594362,0.1184902054467271,0.1127568084089823,0.0
Mark Appel,False,0.0,0.7516778523489933,0.2013422818791946,0.046979865771812,0.0,0.0,0.0,0.0,0.0
Mark Leiter Jr.,False,0.2248628884826325,0.2303473491773309,0.0511882998171846,0.2239488117001828,0.0,0.1654478976234003,0.0968921389396709,0.0,0.0073126142595978
Mark Melancon,False,0.0302013422818791,0.0,0.017897091722595,0.0,0.2975391498881432,0.0,0.6219239373601789,0.023489932885906,0.0089485458612975
Martin Perez,True,0.0798925814031554,0.3517959046659953,0.0137630077207116,0.2762672037596509,0.0,0.034911043974488,0.2433702584759986,0.0,0.0
Mason Thompson,False,0.0191780821917808,0.726027397260274,0.2410958904109589,0.0136986301369863,0.0,0.0,0.0,0.0,0.0
Matt Barnes,False,0.4562410329985653,0.0,0.0,0.0717360114777618,0.4662840746054519,0.0,0.0,0.0,0.0057388809182209
Matt Brash,False,0.3578274760383386,0.0,0.3769968051118211,0.0085197018104366,0.2523961661341853,0.0,0.0,0.0,0.0042598509052183
Matt Bush,False,0.4836244541484716,0.0,0.0,0.0,0.0,0.3493449781659388,0.158296943231441,0.0,0.0087336244541484
Matt Foster,False,0.5181347150259067,0.0,0.3056994818652849,0.0971502590673575,0.0,0.0686528497409326,0.005181347150259,0.0,0.005181347150259
Matt Gage,True,0.5026178010471204,0.0,0.0523560209424083,0.0052356020942408,0.0,0.0,0.418848167539267,0.0,0.0209424083769633
Matt Manning,False,0.5078125,0.078125,0.2421875,0.0691964285714285,0.0,0.1026785714285714,0.0,0.0,0.0
Matt Moore,True,0.446656050955414,0.0,0.0,0.1671974522292993,0.3797770700636942,0.0,0.0,0.0,0.0063694267515923
Matt Peacock,False,0.0,0.5838926174496645,0.3758389261744966,0.0402684563758389,0.0,0.0,0.0,0.0,0.0
Matt Strahm,True,0.3815104166666667,0.14453125,0.2083333333333333,0.0911458333333333,0.0,0.1692708333333333,0.0,0.0,0.0052083333333333
Matt Swarmer,False,0.3905775075987842,0.0,0.5896656534954408,0.0182370820668693,0.0,0.0,0.0,0.0,0.0015197568389057
Matt Wisler,False,0.0849933598937583,0.0,0.9096945551128818,0.0,0.0,0.0,0.0,0.0,0.0053120849933598
Matthew Boyd,True,0.3088235294117647,0.1372549019607843,0.3039215686274509,0.1764705882352941,0.0,0.0147058823529411,0.0,0.0,0.0588235294117647
Matthew Festa,False,0.4320712694877505,0.0033407572383073,0.5645879732739421,0.0,0.0,0.0,0.0,0.0,0.0
Matthew Liberatore,True,0.3415384615384615,0.2046153846153846,0.1092307692307692,0.1123076923076923,0.0,0.2323076923076923,0.0,0.0,0.0
Mauricio Llovera,False,0.0162337662337662,0.4253246753246753,0.551948051948052,0.0,0.0,0.0,0.0,0.0,0.0064935064935064
Max Castillo,False,0.4806312769010043,0.0,0.187948350071736,0.3314203730272597,0.0,0.0,0.0,0.0,0.0
Max Fried,True,0.3248317392844492,0.1321289408430747,0.1856181367339709,0.1402763018065887,0.0,0.2153737159050655,0.0,0.0,0.0017711654268508
Max Scherzer,False,0.454041570438799,0.0,0.2337182448036951,0.125635103926097,0.0,0.092378752886836,0.0942263279445727,0.0,0.0
Merrill Kelly,False,0.2911927201819954,0.1696457588560286,0.0019499512512187,0.2180695482612934,0.0,0.1345466363340916,0.1826454338641533,0.0,0.0019499512512187
Michael Fulmer,False,0.1490159325210871,0.1293345829428303,0.619493908153702,0.0590440487347703,0.0,0.0206185567010309,0.0,0.0,0.0224929709465791
Michael Grove,False,0.5063025210084033,0.0,0.1995798319327731,0.0,0.0,0.2857142857142857,0.0,0.0,0.0084033613445378
Michael King,False,0.2227912932138284,0.3649167733674776,0.3034571062740077,0.0960307298335467,0.0,0.0,0.0,0.0,0.0128040973111395
Michael Kopech,False,0.6176470588235294,0.0,0.2676969092721834,0.0124626121635094,0.0,0.1021934197407776,0.0,0.0,0.0
Michael Lorenzen,False,0.2224909310761789,0.2182587666263603,0.2061668681983071,0.2230955259975816,0.0,0.0211608222490931,0.1088270858524788,0.0,0.0
Michael Pineda,False,0.5923392612859097,0.0,0.2147742818057455,0.1928864569083447,0.0,0.0,0.0,0.0,0.0
Michael Rucker,False,0.4299781181619256,0.0,0.2932166301969365,0.0842450765864332,0.0,0.1695842450765864,0.0010940919037199,0.0,0.0218818380743982
Michael Wacha,False,0.3299127757824525,0.1257054899948691,0.0,0.297588506926629,0.0,0.0743971267316572,0.172396100564392,0.0,0.0
Miguel Castro,False,0.0,0.3601532567049808,0.4406130268199233,0.1877394636015325,0.0,0.0,0.0,0.0,0.0114942528735632
Miguel Sanchez,False,0.3761467889908257,0.0,0.0871559633027523,0.5045871559633027,0.0,0.0,0.0,0.0,0.0321100917431192
Miguel Yajure,False,0.3029661016949153,0.0656779661016949,0.1016949152542373,0.1927966101694915,0.0,0.2584745762711864,0.0762711864406779,0.0,0.0021186440677966
Mike Baumann,False,0.4810344827586207,0.0,0.2879310344827586,0.0448275862068965,0.0,0.1862068965517241,0.0,0.0,0.0
Mike Clevinger,False,0.3661315380631797,0.1491455204557224,0.2055929570170896,0.0968410150181253,0.0,0.0336613153806317,0.1460383221128948,0.0,0.0025893319523562
Mike Mayers,False,0.4595505617977528,0.0078651685393258,0.348314606741573,0.0752808988764044,0.0,0.0258426966292134,0.0831460674157303,0.0,0.0
Mike Minor,True,0.4093997734994337,0.0022650056625141,0.2463193657984144,0.2298980747451868,0.1030577576443941,0.0,0.0,0.0,0.0090600226500566
Miles Mikolas,False,0.2728426395939086,0.2223984771573604,0.253489847715736,0.0399746192893401,0.0,0.20748730964467,0.0,0.0,0.0038071065989847
Mitch Keller,False,0.3309568480300187,0.222889305816135,0.224390243902439,0.0656660412757973,0.0,0.1545966228893058,0.0,0.0,0.0015009380863039
Mitch White,False,0.4478134110787172,0.0693877551020408,0.273469387755102,0.0384839650145772,0.0,0.1708454810495626,0.0,0.0,0.0
Mychal Givens,False,0.5082125603864734,0.0,0.293719806763285,0.1845410628019323,0.0,0.0,0.0,0.0,0.0135265700483091
Nabil Crismatt,False,0.2330827067669172,0.0573308270676691,0.0046992481203007,0.5,0.0,0.2030075187969924,0.0,0.0,0.0018796992481203
Nathan Eovaldi,False,0.3814925373134328,0.0,0.1211940298507462,0.0,0.0,0.1862686567164179,0.0997014925373134,0.2113432835820895,0.0
Nestor Cortes,True,0.4373356704645048,0.030236634531113,0.1901840490797546,0.0425065731814198,0.0,0.0013146362839614,0.2984224364592462,0.0,0.0
Nick Lodolo,True,0.3029792017987633,0.2546374367622259,0.0,0.0978077571669477,0.0,0.2894884766722878,0.0,0.0,0.0550871275997751
Nick Martinez,False,0.2627906976744186,0.1459302325581395,0.0,0.2552325581395349,0.0,0.1587209302325581,0.1773255813953488,0.0,0.0
Nick Nelson,False,0.4294019933554817,0.0,0.2416943521594684,0.2931893687707641,0.0,0.0357142857142857,0.0,0.0,0.0
Nick Pivetta,False,0.5100584036340039,0.0,0.1966255678131083,0.0227125243348475,0.2706035042180402,0.0,0.0,0.0,0.0
Nick Sandlin,False,0.2026666666666666,0.2666666666666666,0.4413333333333333,0.0,0.0,0.0,0.0,0.076,0.0133333333333333
Nick Vespi,True,0.4748858447488584,0.0,0.3584474885844749,0.0,0.0,0.1575342465753424,0.0,0.0,0.0091324200913242
Nick Wittgren,False,0.3201663201663202,0.1268191268191268,0.1081081081081081,0.2307692307692307,0.0,0.0,0.2141372141372141,0.0,0.0
Noah Syndergaard,False,0.1490621915103652,0.3168805528134255,0.2240868706811451,0.2013820335636722,0.0,0.1085883514313919,0.0,0.0,0.0
Noe Ramirez,False,0.3779342723004695,0.0,0.0,0.3039906103286385,0.0,0.3086854460093897,0.0,0.0,0.0093896713615023
Norge Ruiz,False,0.4398907103825136,0.0,0.3797814207650273,0.180327868852459,0.0,0.0,0.0,0.0,0.0
Oliver Ortega,False,0.5696649029982364,0.0229276895943562,0.0,0.0,0.0,0.3932980599647266,0.0141093474426807,0.0,0.0
Pablo Lopez,False,0.3894230769230769,0.0813873626373626,0.0,0.3526785714285714,0.0,0.0807005494505494,0.0951236263736263,0.0,0.0006868131868131
Packy Naughton,True,0.3445229681978798,0.1890459363957597,0.2084805653710247,0.2508833922261484,0.0,0.0,0.0,0.0,0.0070671378091872
Paolo Espino,False,0.4799786438868126,0.0,0.2135611318739989,0.0475173518419647,0.0,0.2589428723972237,0.0,0.0,0.0
Parker Mushinski,True,0.2252252252252252,0.0,0.1711711711711711,0.018018018018018,0.0,0.3243243243243243,0.2612612612612612,0.0,0.0
Patrick Corbin,True,0.1962310528471937,0.4248258910282671,0.2945514133551823,0.0823433019254404,0.0,0.0004096681687832,0.0,0.0,0.0016386726751331
Patrick Murphy,False,0.4014084507042254,0.2887323943661972,0.0,0.0,0.0,0.3098591549295774,0.0,0.0,0.0
Patrick Sandoval,True,0.2280130293159609,0.142100977198697,0.2907166123778502,0.2459283387622149,0.0,0.0932410423452768,0.0,0.0,0.0
Paul Blackburn,False,0.1125565610859728,0.3416289592760181,0.0463800904977375,0.126131221719457,0.0,0.1753393665158371,0.1945701357466063,0.0,0.003393665158371
Paul Fry,True,0.3318965517241379,0.0,0.5,0.168103448275862,0.0,0.0,0.0,0.0,0.0
Paul Sewald,False,0.5065590312815338,0.0,0.4803229061553986,0.0,0.0,0.0,0.0,0.0,0.0131180625630676
Penn Murfee,False,0.4091360476663356,0.0784508440913604,0.5084409136047666,0.0,0.0,0.0,0.0,0.0,0.0039721946375372
